ID,lat,long,Coll,Separate_lineage,Amikacin,Capreomycin,Drug_Resistance,Pyrazinamide,Ethambutol,Isoniazid,Kanamycin,Ethionamide,Fluoroquinolones,Rifampicin,Streptomycin,Phenotype,date
ERR126603,-13.2687204,33.9301963,lineage4.3.3,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2015-XX-XX
ERR126604,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2015-XX-XX
ERR126605,-13.2687204,33.9301963,lineage1.2.2,lineage1,0,0,1,0,0,0,0,1,0,0,0,R1 ,2015-XX-XX
ERR126606,-13.2687204,33.9301963,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2015-XX-XX
ERR126607,-13.2687204,33.9301963,lineage1.2.2,lineage1,0,0,1,0,0,0,0,1,0,0,0,R1 ,2012-XX-XX
ERR126609,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126610,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126611,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126612,-13.2687204,33.9301963,lineage4.1.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126613,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126614,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126615,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126616,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126617,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126618,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126619,-13.2687204,33.9301963,lineage4.1.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126620,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,1,0,0,1,0,0,0,0,0,R1 ,2012-XX-XX
ERR126621,-13.2687204,33.9301963,lineage1.1.3,lineage1,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126622,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126623,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126624,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126625,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126626,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126627,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126628,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126629,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126630,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126631,-13.2687204,33.9301963,lineage1.1.3,lineage1,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126632,-13.2687204,33.9301963,lineage4.1.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126633,-13.2687204,33.9301963,lineage3,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126635,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126636,-13.2687204,33.9301963,lineage1.2.2,lineage1,0,0,1,0,0,0,0,1,0,0,0,R1 ,2012-XX-XX
ERR126637,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126638,-13.2687204,33.9301963,lineage4.1.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126639,-13.2687204,33.9301963,lineage1.1.2,lineage1,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126640,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126642,-13.2687204,33.9301963,lineage4.1.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126643,-13.2687204,33.9301963,lineage4.1.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR126644,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161012,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,2,0,0,1,0,1,0,0,0,POLY,2012-XX-XX
ERR161013,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161014,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161015,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161017,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161018,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161019,-13.2687204,33.9301963,lineage4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161020,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161031,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161032,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161034,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161035,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161036,-13.2687204,33.9301963,lineage4.1.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161037,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161038,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161039,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161040,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161041,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161042,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161043,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2012-XX-XX
ERR161044,-13.2687204,33.9301963,lineage6,lineage6,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161045,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161046,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161047,-13.2687204,33.9301963,lineage4.4.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161048,-13.2687204,33.9301963,lineage6,lineage6,0,0,1,1,0,0,0,0,0,0,0,R1 ,2012-XX-XX
ERR161050,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,1,0,0,0,0,1,0,0,0,R1 ,2012-XX-XX
ERR161051,-13.2687204,33.9301963,lineage4.3.3,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161052,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161053,-13.2687204,33.9301963,lineage3,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161054,-13.2687204,33.9301963,lineage4.1.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161055,-13.2687204,33.9301963,lineage4.8,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161056,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161057,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161060,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,3,0,0,1,0,1,0,0,1,POLY,2012-XX-XX
ERR161061,-13.2687204,33.9301963,lineage3,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161063,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161064,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161067,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161068,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161069,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161070,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161072,-13.2687204,33.9301963,lineage3,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161073,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161074,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161075,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161079,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161080,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161081,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161082,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161084,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161085,-13.2687204,33.9301963,lineage1.2.2,lineage1,0,0,1,0,0,0,0,1,0,0,0,R1 ,2012-XX-XX
ERR161086,-13.2687204,33.9301963,lineage3.1.2,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161088,-13.2687204,33.9301963,lineage1.1.3,lineage1,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161089,-13.2687204,33.9301963,lineage1.1.3,lineage1,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161090,-13.2687204,33.9301963,lineage4.6.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161091,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161092,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161093,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161094,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161095,-13.2687204,33.9301963,lineage4.1.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161096,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161097,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161098,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161099,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161100,-13.2687204,33.9301963,lineage1.2.2,lineage1,0,0,1,0,0,0,0,1,0,0,0,R1 ,2012-XX-XX
ERR161101,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161102,-13.2687204,33.9301963,lineage4.1.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161103,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161104,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161105,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161106,-13.2687204,33.9301963,lineage1.1.2,lineage1,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161107,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161108,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161109,-13.2687204,33.9301963,lineage4.1.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161110,-13.2687204,33.9301963,lineage4.8,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161111,-13.2687204,33.9301963,lineage4.1.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161112,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161113,-13.2687204,33.9301963,lineage4.8,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161114,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161115,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161116,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161117,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161118,-13.2687204,33.9301963,lineage3,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161119,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161120,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161121,-13.2687204,33.9301963,lineage1.2.2,lineage1,0,0,1,0,0,0,0,1,0,0,0,R1 ,2012-XX-XX
ERR161122,-13.2687204,33.9301963,lineage1.2.2,lineage1,0,0,1,0,0,0,0,1,0,0,0,R1 ,2012-XX-XX
ERR161124,-13.2687204,33.9301963,lineage1.2.2,lineage1,0,0,1,0,0,0,0,1,0,0,0,R1 ,2012-XX-XX
ERR161126,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161127,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161128,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161129,-13.2687204,33.9301963,lineage1.1.3,lineage1,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161130,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161131,-13.2687204,33.9301963,lineage1.2.2,lineage1,0,0,1,0,0,0,0,1,0,0,0,R1 ,2012-XX-XX
ERR161132,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161133,-13.2687204,33.9301963,lineage1.1.2,lineage1,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161134,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161135,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161136,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161137,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161138,-13.2687204,33.9301963,lineage1.2.2,lineage1,0,0,2,0,0,1,0,1,0,0,0,POLY,2012-XX-XX
ERR161140,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161141,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161142,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161143,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161144,-13.2687204,33.9301963,lineage1.2.2,lineage1,0,0,2,0,0,1,0,1,0,0,0,POLY,2012-XX-XX
ERR161145,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161146,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161147,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161148,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161149,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161150,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161151,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161152,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161153,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161154,-13.2687204,33.9301963,lineage4.3.3,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161155,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161156,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161157,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161158,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161160,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161162,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161163,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161164,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161165,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161166,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161167,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161168,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161169,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161170,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161171,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161172,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161173,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161174,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161175,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161176,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161178,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161182,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161183,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161184,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161185,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161186,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161187,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161188,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161189,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161190,-13.2687204,33.9301963,lineage1.1.3,lineage1,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161191,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161192,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161193,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161195,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161196,-13.2687204,33.9301963,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161197,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161198,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161199,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161200,-13.2687204,33.9301963,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161201,-13.2687204,33.9301963,lineage1.1.3,lineage1,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161202,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR161203,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR163928,-13.2687204,33.9301963,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
ERR163929,-13.2687204,33.9301963,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2012-XX-XX
